id,name,station_name,small_area,middle_area,lat,lng,budget.average,capacity,open,parking,child,mobile_access,wifi,card,non_smoking,url,walk_minutes,budget_numeric,wifi_flag,card_flag,non_smoking_score,parking_flag,child_flag,closed_days,closed_days_count,lunch_flag,midnight_flag,business_style,style_weekday_off,style_weekend_off,area_store_count,cluster
J001263084,Cafe de ランス,今宮,西成区,針中野･長居･西田辺･西成区･住吉,34.6523297351,135.4936849868,500～1000円,20.0,月～土、祝前日: 11:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし ：近隣のコインパーキングをご利用下さい。,お子様連れ歓迎,JR今宮駅西出口より徒歩約3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001263084/?vos=nhppalsa000016,3.0,750.0,0,0,2,0,1,なし,0,0,0,no_off,0,1,35,1
J001145583,カフェ・ド・シュシュ,天下茶屋,天下茶屋,針中野･長居･西田辺･西成区･住吉,34.6378141985,135.4953272801,朝￥400　昼￥800~￥1000,18.0,火～日、祝日、祝前日: 07:00～17:00,なし ：近隣にございます。,お子様連れ歓迎 ：お子様連れ大歓迎です！,地下鉄堺筋線･南海本線｢天下茶屋駅｣より 徒歩2分!,あり,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001145583/?vos=nhppalsa000016,2.0,600.0,1,0,0,0,1,月,1,1,0,weekday_off,1,0,35,1
J001261634,cafe house 和乃雲,駒川中野,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6237531543,135.537208535,ランチ:約1000円(税込)～,18.0,水～土、祝前日: 11:45～15:30 （料理L.O. 15:00 ドリンクL.O. 15:00）,あり ：軽自動車1台分の駐車場有り。徒歩30秒ほどの近隣の有料パーキングもご利用ください,お子様連れ歓迎 ：ベビーチェアあり。おもちゃあり。2歳～,大阪ﾒﾄﾛ谷町線｢駒川中野｣駅2出口より徒歩約10分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001261634/?vos=nhppalsa000016,10.0,1000.0,0,0,2,1,1,月、火,2,1,0,weekday_off,1,1,35,3
J001291638,cafe hakurin カフェ ハクリン,東部市場前,西田辺,針中野･長居･西田辺･西成区･住吉,34.6308734647,135.5375113223,,24.0,月、木～日、祝日、祝前日: 09:00～17:00,なし,お子様連れOK,JR東部市場前駅出口より徒歩約10分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001291638/?vos=nhppalsa000016,10.0,,1,1,2,0,1,火、水,2,1,0,weekday_off,1,0,35,0
J001282992,Cafe Freedom,北田辺,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6319664659,135.5285454034,,18.0,月～金、祝前日: 09:00～17:00,なし,お子様連れOK,北田辺駅から徒歩1分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001282992/?vos=nhppalsa000016,1.0,,0,0,2,0,1,土,1,1,0,weekend_off,0,1,35,1
J001292549,喫茶 レオン,花園町,西成区,針中野･長居･西田辺･西成区･住吉,34.6420595536,135.4954799005,,15.0,月～日、祝日、祝前日: 07:00～13:00 （料理L.O. 12:30 ドリンクL.O. 12:30）,なし,お子様連れOK,大阪ﾒﾄﾛ 花園町駅徒歩3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001292549/?vos=nhppalsa000016,3.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,35,1
J004519000,気まぐれカフェ,粉浜,帝塚山,針中野･長居･西田辺･西成区･住吉,34.6172615365,135.4955735112,ランチ501～1000円,2.0,月、水、金、祝前日: 09:30～18:00,なし,お子様連れ不可,粉浜駅から徒歩5分,未確認,利用不可,一部禁煙,https://www.hotpepper.jp/strJ004519000/?vos=nhppalsa000016,5.0,750.5,0,0,1,0,0,火、木、土,3,0,0,weekend_off,1,1,35,2
J000455327,木村家,動物園前,西成区,針中野･長居･西田辺･西成区･住吉,34.6447105465,135.5033591204,,18.0,月、水～日、祝日、祝前日: 09:30～21:00,なし,お子様連れ不可,大阪ﾒﾄﾛ堺筋線動物園前駅9出口より徒歩約6分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000455327/?vos=nhppalsa000016,6.0,,0,0,0,0,0,火,1,0,0,weekday_off,1,0,35,2
J003298062,クレープカフェCOTON,駒川中野,針中野,針中野･長居･西田辺･西成区･住吉,34.6173581828,135.5311101192,,17.0,水～金: 08:00～18:30土、日: 11:30～18:30,なし,お子様連れ歓迎,針中野駅から徒歩5分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003298062/?vos=nhppalsa000016,5.0,,1,0,2,0,1,月、火,2,0,0,weekday_off,1,0,35,1
J003323265,cakehousejulia ケーキハウスジュリア,あびこ,あびこ,針中野･長居･西田辺･西成区･住吉,34.5976552865,135.5134714978,,8.0,月、火、木～日、祝日、祝前日: 10:00～20:00,なし,お子様連れ歓迎,あびこ駅3出口から徒歩約1分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003323265/?vos=nhppalsa000016,1.0,,0,0,2,0,1,水,1,0,0,weekday_off,1,0,35,1
J004558171,5cafe,長居,長居,針中野･長居･西田辺･西成区･住吉,34.611188439,135.511977281,,12.0,月、水～日、祝日、祝前日: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れ歓迎,長居駅から54m,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004558171/?vos=nhppalsa000016,1.0,,0,1,2,0,1,火,1,1,0,weekday_off,1,0,35,0
J004049808,こびとカフェ,東部市場前,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6383995352,135.5366519752,,26.0,月～水、金: 07:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）木: 07:00～14:00 （料理L.O. 13:30 ドリンクL.O. 13:30）日: 09:00～16:00祝日: 09:00～16:00 （料理L.O. 15:30 ドリンクL.O. 15:30）,なし,お子様連れOK,東部市場前駅から徒歩3分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ004049808/?vos=nhppalsa000016,3.0,,0,1,2,0,1,土,1,0,0,weekend_off,0,1,35,1
J003388779,koringo コリンゴ,北田辺,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6319239453,135.5274493896,700円～1500円,20.0,月～金: 09:00～15:00,なし,お子様連れOK,近鉄南大阪線北田辺駅出口より徒歩約4分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003388779/?vos=nhppalsa000016,4.0,1100.0,0,1,2,0,1,土、日,2,0,0,weekend_off,0,1,35,1
J004444244,JUJU cafe ジュジュカフェ,我孫子町,住吉区その他,針中野･長居･西田辺･西成区･住吉,34.6019421,135.5048276647,,12.0,月～日、祝日、祝前日: 11:00～20:00,なし,お子様連れ歓迎,我孫子町駅から160m,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004444244/?vos=nhppalsa000016,2.0,,0,0,2,0,1,なし,0,1,0,no_off,0,0,35,1
J003340957,笑和 焼菓子店,住吉東,住吉・住吉東,針中野･長居･西田辺･西成区･住吉,34.6104698211,135.4961795217,,9.0,火～土、祝前日: 11:00～15:30 （料理L.O. 15:00 ドリンクL.O. 15:00）,なし,お子様連れOK,南海高野線住吉東駅西口より徒歩約6分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003340957/?vos=nhppalsa000016,6.0,,1,1,2,0,1,月,1,0,0,weekday_off,1,1,35,0
J001261911,スープカレーとカフェ ishi-so,針中野,針中野,針中野･長居･西田辺･西成区･住吉,34.6171498828,135.531530645,ランチ約1000円/ディナー約1500円,14.0,月、水～日、祝日、祝前日: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～20:30 （料理L.O. 20:00 ドリンクL.O. 20:00）,なし,お子様連れ歓迎,近鉄南大阪線針中野駅出口より徒歩約3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001261911/?vos=nhppalsa000016,3.0,1250.0,0,0,2,0,1,火,1,1,0,weekday_off,1,0,35,1
J004421305,SouL Cafe nissindo ソウルカフェニッシンドウ,矢田,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6060397935,135.5332253181,,13.0,月、水～日: 16:00～20:00,なし,お子様連れ不可,矢田駅から80m,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ004421305/?vos=nhppalsa000016,1.0,,0,0,0,0,0,火,1,0,0,weekday_off,1,0,35,2
J004536968,手鞠庵,あびこ,あびこ,針中野･長居･西田辺･西成区･住吉,34.6035290621,135.5133571421,,12.0,月、火、木～日、祝日、祝前日: 10:00～18:00,なし,お子様連れ不可,｢あびこ駅｣1番出口から約6分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004536968/?vos=nhppalsa000016,6.0,,0,0,2,0,0,水,1,0,0,weekday_off,1,0,35,2
J003410225,点心 ニードカフェ,駒川中野,東住吉区,針中野･長居･西田辺･西成区･住吉,34.6189701381,135.527486215,1250円,8.0,月～日: 11:30～18:00 （料理L.O. 17:00 ドリンクL.O. 18:00）,なし ：徒歩3分内にパーキング数カ所あり。,お子様連れOK,大阪ﾒﾄﾛ谷町線駒川中野駅1出口より徒歩約13分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003410225/?vos=nhppalsa000016,13.0,1250.0,0,0,2,1,1,なし,0,1,0,no_off,0,0,35,3
J001263131,Natural Shop&Cafe いやしのもり,北田辺,住吉・住吉東,針中野･長居･西田辺･西成区･住吉,34.6304135883,135.528618783,1000円,10.0,月、水、金、土: 10:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,あり ：2台,お子様連れ歓迎,近鉄南大阪線北田辺駅出口より徒歩約5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001263131/?vos=nhppalsa000016,5.0,1000.0,0,1,2,1,1,火、木、日,3,1,0,weekend_off,1,1,35,0
J001261950,はっぴぃ食堂,我孫子町,あびこ,針中野･長居･西田辺･西成区･住吉,34.6028272939,135.5055397946,1000円,15.0,月～日、祝日、祝前日: 07:30～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）,あり,お子様連れ歓迎,JR阪和線我孫子町駅西口より徒歩約4分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001261950/?vos=nhppalsa000016,4.0,1000.0,0,0,2,1,1,なし,0,1,0,no_off,0,0,35,1
J004049977,HANAKO ハナコ,岸里玉出,西成区,針中野･長居･西田辺･西成区･住吉,34.62637541,135.4915866069,,22.0,月～木、祝日、祝前日: 09:00～18:00 （料理L.O. 17:00 ドリンクL.O. 17:00）金、土: 10:00～21:00 （料理L.O. 17:00 ドリンクL.O. 20:00）,なし,お子様連れOK,玉出駅から徒歩5分,未確認,利用可,一部禁煙,https://www.hotpepper.jp/strJ004049977/?vos=nhppalsa000016,5.0,,0,1,1,0,1,なし,0,0,0,no_off,0,1,35,1
J004536934,BEAT LOOP ビートループ,あびこ,あびこ,針中野･長居･西田辺･西成区･住吉,34.6007607262,135.511682938,,14.0,月～日、祝日、祝前日: 00:00～翌0:00,なし,お子様連れ不可,あびこ駅から220m,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ004536934/?vos=nhppalsa000016,3.0,,0,1,2,0,0,なし,0,0,1,no_off,0,0,35,2
J003432330,ブルボン,沢ノ町,住吉・住吉東,針中野･長居･西田辺･西成区･住吉,34.6049633023,135.4995760776,,25.0,月～金、日: 08:30～18:30,なし,お子様連れ歓迎,南海高野線沢ﾉ町駅出口より徒歩約5分,なし,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ003432330/?vos=nhppalsa000016,5.0,,0,0,0,0,1,土,1,1,0,weekend_off,0,1,35,1
J004421404,HOGOKEN PARK ホゴケンパーク 長居店,長居,長居,針中野･長居･西田辺･西成区･住吉,34.6086693117,135.5133278037,,10.0,月～日、祝日、祝前日: 12:00～20:00,なし,お子様連れOK,長居駅から徒歩5分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004421404/?vos=nhppalsa000016,5.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,35,1
J001269417,YOSUGA CAFE SPACE,長居,長居,針中野･長居･西田辺･西成区･住吉,34.6081385218,135.5126037185,,14.0,月、水～日、祝日、祝前日: 11:00～18:00,なし,お子様連れOK,大阪ﾒﾄﾛ御堂筋線長居駅6出口より徒歩約4分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001269417/?vos=nhppalsa000016,4.0,,0,0,2,0,1,火,1,1,0,weekday_off,1,0,35,1
J001261695,ル コンプレット,沢ノ町,住吉区その他,針中野･長居･西田辺･西成区･住吉,34.605222157,135.4993677537,ランチ:1980円(税込),10.0,金～日: 12:00～12:5513:15～14:10,なし,お子様連れ歓迎,南海高野線｢沢ﾉ町｣駅出口より徒歩約4分｡,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001261695/?vos=nhppalsa000016,4.0,1980.0,0,1,2,0,1,月、火、水、木,4,1,0,weekday_off,1,0,35,0
J001274537,レンタルスペース&カフェ 昭和サロン,西田辺,西田辺,針中野･長居･西田辺･西成区･住吉,34.6258832895,135.5175301853,,20.0,火～木: 11:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）金、土: 11:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）,なし,お子様連れOK,大阪ﾒﾄﾛ御堂筋線西田辺駅1出口より徒歩約7分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001274537/?vos=nhppalsa000016,7.0,,1,1,2,0,1,月、日,2,1,0,weekend_off,1,1,35,0
J001261638,アカバナカフェ 鴫野,鴫野,緑橋,関目・千林・緑橋・深江橋,34.6904893997,135.546182146,1000円前後,18.0,火～土: 11:30～16:00 （料理L.O. 15:00 ドリンクL.O. 15:30）,なし,お子様連れOK,大阪ﾒﾄﾛ今里筋線鴫野駅1出口より徒歩約4分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001261638/?vos=nhppalsa000016,4.0,1000.0,1,0,2,0,1,月、日,2,1,0,weekend_off,1,1,31,0
J001216548,Unpu Temp うんぷてんぷ,緑橋,緑橋,関目・千林・緑橋・深江橋,34.6778993889,135.5439749904,700円(カフェ利用のみの場合）,4.0,月～日、祝日、祝前日: 12:00～20:00 （料理L.O. 20:00 ドリンクL.O. 20:00）,なし ：近隣のコインパーキングをご利用ください。,お子様連れ歓迎 ：ー,緑橋駅 3番出口より直進徒歩5分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001216548/?vos=nhppalsa000016,5.0,700.0,0,0,2,0,1,なし,0,0,0,no_off,0,0,31,1
J001263009,CAFE あなっちい,清水,大阪市旭区,関目・千林・緑橋・深江橋,34.7209462873,135.5610628592,モーニング500円～/ランチ1000円～,22.0,火～木、祝前日: 07:30～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）金: 07:30～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）土、日: 08:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）祝日: 08:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし ：近隣コインPあり,お子様連れ不可,清水(大阪ﾒﾄﾛ)駅1出口より徒歩約2分,なし,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001263009/?vos=nhppalsa000016,2.0,750.0,0,0,0,0,0,月,1,1,0,weekday_off,1,0,31,2
J003648526,cafe utakata カフェウタカタ,ＪＲ野江,関目,関目・千林・緑橋・深江橋,34.7065002521,135.5415661713,,14.0,土: 10:00～22:30 （料理L.O. 22:15 ドリンクL.O. 22:15）日: 10:00～19:00 （料理L.O. 18:45 ドリンクL.O. 18:45）,なし,お子様連れOK,JR野江駅徒歩2分 京阪野江駅 徒歩4分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003648526/?vos=nhppalsa000016,2.0,,0,1,2,0,1,月、火、水、木、金,5,0,0,weekday_off,1,0,31,0
J001263289,CafeEtoile,清水,大阪市旭区,関目・千林・緑橋・深江橋,34.7218969025,135.5563324078,900円,16.0,月、火、金、土、祝日、祝前日: 10:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし ：近隣にコインパーキングがございます。,お子様連れ歓迎,京阪本線千林駅東口より徒歩約5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001263289/?vos=nhppalsa000016,5.0,900.0,0,1,2,0,1,水、木,2,0,0,weekday_off,1,1,31,0
J003407002,cafe oggi,横堤,大阪市鶴見区,関目・千林・緑橋・深江橋,34.7012118946,135.5744115302,ランチ501～1000円,15.0,月～金: 09:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）土、祝日: 09:00～15:00 （料理L.O. 14:00 ドリンクL.O. 14:30）,あり,お子様連れOK,長堀鶴見緑地線横堤駅から徒歩4分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003407002/?vos=nhppalsa000016,4.0,750.5,1,0,2,1,1,なし,0,0,0,no_off,0,1,31,1
J001261591,Cafe OTO,森小路,千林,関目・千林・緑橋・深江橋,34.7212879464,135.550472942,1000円,17.0,水、木、土、日: 10:00～16:00 （料理L.O. 15:00 ドリンクL.O. 15:00）18:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし ：近隣のコインパーキングをご利用くださいませ。,お子様連れ歓迎,京阪本線森小路駅出口より徒歩約4分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001261591/?vos=nhppalsa000016,4.0,1000.0,1,0,2,0,1,月、火、金,3,1,0,weekday_off,1,0,31,0
J003599516,Cafe samika カフェ サミカ,関目高殿,城東区,関目・千林・緑橋・深江橋,34.7153193841,135.5473114782,,20.0,月～土: 10:30～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,あり ：近くにコインパーキングあり,お子様連れOK,関目高殿駅より1分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003599516/?vos=nhppalsa000016,1.0,,0,1,2,0,1,日,1,0,0,weekend_off,0,1,31,1
J001232079,カフェ シューフルール,緑橋,緑橋,関目・千林・緑橋・深江橋,34.6831640855,135.5446861377,約1000円,19.0,月、火、木～日、祝日、祝前日: 08:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）,なし,お子様連れ歓迎,"大阪ﾒﾄﾛ中央線,今里筋線緑橋駅より徒歩2分",あり,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001232079/?vos=nhppalsa000016,2.0,1000.0,1,0,0,0,1,水,1,0,0,weekday_off,1,0,31,1
J001269041,喫茶 パスティーユ,野江,関目,関目・千林・緑橋・深江橋,34.7099993557,135.5439986166,,17.0,月～金、祝前日: 07:00～17:00 （料理L.O. 17:00 ドリンクL.O. 17:00）土: 07:00～14:00 （料理L.O. 14:00 ドリンクL.O. 14:00）日、祝日: 07:00～16:00 （料理L.O. 16:00 ドリンクL.O. 16:00）,なし ：コインパーキングがございます,お子様連れOK,京阪本線野江駅出口より徒歩約6分,あり,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001269041/?vos=nhppalsa000016,6.0,,1,0,0,0,1,なし,0,1,0,no_off,0,0,31,1
J000857579,クラシック音楽喫茶・Bar あんさんぶる,関目成育,城東区,関目・千林・緑橋・深江橋,34.7131179523,135.5466604992,,18.0,月～日、祝日、祝前日: 11:30～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）19:30～翌0:00 （料理L.O. 23:30 ドリンクL.O. 23:30）,なし ：近隣にパーキングあります,お子様連れ歓迎 ：ご家族でのご利用も大歓迎です！,京阪本線 関目駅､1番出口から北へ徒歩30秒です!,なし,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000857579/?vos=nhppalsa000016,1.0,,0,0,0,1,1,なし,0,0,1,no_off,0,0,31,1
J001142709,クレープ★ふる～る crepe★fleur,関目,関目,関目・千林・緑橋・深江橋,34.7118789377,135.54714661,500円,6.0,月、火、木～日、祝日、祝前日: 11:30～20:00水: 11:00～20:00,なし ：駐車場はございません。,お子様連れ歓迎 ：ご来店お待ちしております★,関目成育駅から徒歩1分､関目高殿駅から徒歩5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001142709/?vos=nhppalsa000016,1.0,500.0,0,1,2,0,1,なし,0,0,0,no_off,0,0,31,0
J004492180,COFFEE N DINING SPACE CLOCHETTE クロシェット,放出,大阪市鶴見区,関目・千林・緑橋・深江橋,34.6891258485,135.5659876801,,20.0,月～日、祝日、祝前日: 08:00～20:00,なし,お子様連れOK,放出駅から徒歩5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004492180/?vos=nhppalsa000016,5.0,,1,1,2,0,1,なし,0,1,0,no_off,0,0,31,0
